id	name	snippet	url
766329	Abu Gariya	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766329
766330	Abu Gerida	Fort; 330 BC - 30 BC	http://pleiades.stoa.org/places/766330
766331	Abu Greiya	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766331
766332	Abu Sha'ar	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766332
766333	Abu Sha'ar al-Bahri	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766333
766334	Abu Zawal	Station, Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/766334
766337	el-'Aras	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766337
766338	Atrash Northeast	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766338
766340	Bab el-Mukhenig	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766340
766341	Badia'	Station, Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766341
766342	Bir Salah	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766342
766343	Bir Sirbakis	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/766343
766344	Bir Umm Disi	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766344
766345	Bir Wasif	Settlement; 750 BC - 30 BC	http://pleiades.stoa.org/places/766345
766346	Bukhalug	Settlement; 330 BC - AD 300	http://pleiades.stoa.org/places/766346
766350	Deir Abu Sha'ar el-Qibli	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766350
766351	Deir el-Atrash	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766351
766352	Deir Kebir Wadi Ma'amal	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766352
766353	Deir Semna	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/766353
766354	Deir Sugheir Wadi Ma'amal	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766354
766355	Deir Umm Diqal	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/766355
766356	Drepanum Pr.	Cape; AD 1700 - AD 2100	http://pleiades.stoa.org/places/766356
766358	Eridiya	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/766358
766361	Fatira el-Beida	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766361
766362	Fatira el-Beida el-Qibli	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766362
766363	Footpath Station	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/766363
